model,example_index,class,prediction,band,gate
Sparse ($\lambda=0.05$),49,low + high,low + high,1-1.5 kHz,0.6223433
Sparse ($\lambda=0.05$),49,low + high,low + high,1.5-2.5 kHz,0.63335115
Sparse ($\lambda=0.05$),49,low + high,low + high,2.5-4 kHz,0.6871554
Sparse ($\lambda=0.05$),49,low + high,low + high,>4 kHz,0.7593112
Sparse ($\lambda=0.05$),50,low + high,low + high,<250 Hz,0.6579051
Sparse ($\lambda=0.05$),50,low + high,low + high,250-500 Hz,0.64816624
Sparse ($\lambda=0.05$),50,low + high,low + high,500-750 Hz,0.55310994
Sparse ($\lambda=0.05$),50,low + high,low + high,750-1000 Hz,0.5366695
Sparse ($\lambda=0.05$),50,low + high,low + high,1-1.5 kHz,0.6512288
Sparse ($\lambda=0.05$),50,low + high,low + high,1.5-2.5 kHz,0.68917567
Sparse ($\lambda=0.05$),50,low + high,low + high,2.5-4 kHz,0.6237489
Sparse ($\lambda=0.05$),50,low + high,low + high,>4 kHz,0.82655406
Sparse ($\lambda=0.05$),51,high,high,<250 Hz,0.5426933
Sparse ($\lambda=0.05$),51,high,high,250-500 Hz,0.5453147
Sparse ($\lambda=0.05$),51,high,high,500-750 Hz,0.8208164
Sparse ($\lambda=0.05$),51,high,high,750-1000 Hz,0.5392666
Sparse ($\lambda=0.05$),51,high,high,1-1.5 kHz,0.60145545
Sparse ($\lambda=0.05$),51,high,high,1.5-2.5 kHz,0.637167
Sparse ($\lambda=0.05$),51,high,high,2.5-4 kHz,0.5408997
Sparse ($\lambda=0.05$),51,high,high,>4 kHz,0.71156037
Sparse ($\lambda=0.05$),52,low,low,<250 Hz,0.6613666
Sparse ($\lambda=0.05$),52,low,low,250-500 Hz,0.6766278
Sparse ($\lambda=0.05$),52,low,low,500-750 Hz,0.5734399
Sparse ($\lambda=0.05$),52,low,low,750-1000 Hz,0.7116821
Sparse ($\lambda=0.05$),52,low,low,1-1.5 kHz,0.5458781
Sparse ($\lambda=0.05$),52,low,low,1.5-2.5 kHz,0.5402269
Sparse ($\lambda=0.05$),52,low,low,2.5-4 kHz,0.6283732
Sparse ($\lambda=0.05$),52,low,low,>4 kHz,0.59369564
Sparse ($\lambda=0.05$),53,high,high,<250 Hz,0.5781107
Sparse ($\lambda=0.05$),53,high,high,250-500 Hz,0.56163424
Sparse ($\lambda=0.05$),53,high,high,500-750 Hz,0.87617564
Sparse ($\lambda=0.05$),53,high,high,750-1000 Hz,0.6178646
Sparse ($\lambda=0.05$),53,high,high,1-1.5 kHz,0.5837872
Sparse ($\lambda=0.05$),53,high,high,1.5-2.5 kHz,0.64174825
Sparse ($\lambda=0.05$),53,high,high,2.5-4 kHz,0.5414523
Sparse ($\lambda=0.05$),53,high,high,>4 kHz,0.5842312
Sparse ($\lambda=0.05$),54,high,high,<250 Hz,0.551817
Sparse ($\lambda=0.05$),54,high,high,250-500 Hz,0.5403461
Sparse ($\lambda=0.05$),54,high,high,500-750 Hz,0.8036668
Sparse ($\lambda=0.05$),54,high,high,750-1000 Hz,0.5330845
Sparse ($\lambda=0.05$),54,high,high,1-1.5 kHz,0.62248296
Sparse ($\lambda=0.05$),54,high,high,1.5-2.5 kHz,0.6651593
Sparse ($\lambda=0.05$),54,high,high,2.5-4 kHz,0.5549623
Sparse ($\lambda=0.05$),54,high,high,>4 kHz,0.75158376
Sparse ($\lambda=0.05$),55,low,low,<250 Hz,0.6235829
Sparse ($\lambda=0.05$),55,low,low,250-500 Hz,0.7500418
Sparse ($\lambda=0.05$),55,low,low,500-750 Hz,0.7012732
Sparse ($\lambda=0.05$),55,low,low,750-1000 Hz,0.6287376
Sparse ($\lambda=0.05$),55,low,low,1-1.5 kHz,0.5643363
Sparse ($\lambda=0.05$),55,low,low,1.5-2.5 kHz,0.5616932
Sparse ($\lambda=0.05$),55,low,low,2.5-4 kHz,0.64694065
Sparse ($\lambda=0.05$),55,low,low,>4 kHz,0.58231616
Sparse ($\lambda=0.05$),56,low,low,<250 Hz,0.6636286
Sparse ($\lambda=0.05$),56,low,low,250-500 Hz,0.7590481
Sparse ($\lambda=0.05$),56,low,low,500-750 Hz,0.7808563
Sparse ($\lambda=0.05$),56,low,low,750-1000 Hz,0.5561244
Sparse ($\lambda=0.05$),56,low,low,1-1.5 kHz,0.5445197
Sparse ($\lambda=0.05$),56,low,low,1.5-2.5 kHz,0.5540897
Sparse ($\lambda=0.05$),56,low,low,2.5-4 kHz,0.66705227
Sparse ($\lambda=0.05$),56,low,low,>4 kHz,0.6130566
Sparse ($\lambda=0.05$),57,low,low,<250 Hz,0.5413297
Sparse ($\lambda=0.05$),57,low,low,250-500 Hz,0.572225
Sparse ($\lambda=0.05$),57,low,low,500-750 Hz,0.87379843
Sparse ($\lambda=0.05$),57,low,low,750-1000 Hz,0.6113386
Sparse ($\lambda=0.05$),57,low,low,1-1.5 kHz,0.52803814
Sparse ($\lambda=0.05$),57,low,low,1.5-2.5 kHz,0.5623829
Sparse ($\lambda=0.05$),57,low,low,2.5-4 kHz,0.5449683
Sparse ($\lambda=0.05$),57,low,low,>4 kHz,0.72045726
Sparse ($\lambda=0.05$),58,low,low,<250 Hz,0.54027146
Sparse ($\lambda=0.05$),58,low,low,250-500 Hz,0.59773713
Sparse ($\lambda=0.05$),58,low,low,500-750 Hz,0.86574596
Sparse ($\lambda=0.05$),58,low,low,750-1000 Hz,0.6072656
Sparse ($\lambda=0.05$),58,low,low,1-1.5 kHz,0.5225014
Sparse ($\lambda=0.05$),58,low,low,1.5-2.5 kHz,0.550981
Sparse ($\lambda=0.05$),58,low,low,2.5-4 kHz,0.5519508
Sparse ($\lambda=0.05$),58,low,low,>4 kHz,0.71666497
Sparse ($\lambda=0.05$),59,low + high,low + high,<250 Hz,0.62476975
Sparse ($\lambda=0.05$),59,low + high,low + high,250-500 Hz,0.80536044
Sparse ($\lambda=0.05$),59,low + high,low + high,500-750 Hz,0.5376517
Sparse ($\lambda=0.05$),59,low + high,low + high,750-1000 Hz,0.5279319
Sparse ($\lambda=0.05$),59,low + high,low + high,1-1.5 kHz,0.70239174
Sparse ($\lambda=0.05$),59,low + high,low + high,1.5-2.5 kHz,0.6491387
Sparse ($\lambda=0.05$),59,low + high,low + high,2.5-4 kHz,0.6777761
Sparse ($\lambda=0.05$),59,low + high,low + high,>4 kHz,0.5723185
Sparse ($\lambda=0.05$),60,high,low,<250 Hz,0.5352343
Sparse ($\lambda=0.05$),60,high,low,250-500 Hz,0.56586134
Sparse ($\lambda=0.05$),60,high,low,500-750 Hz,0.8617168
Sparse ($\lambda=0.05$),60,high,low,750-1000 Hz,0.5948858
Sparse ($\lambda=0.05$),60,high,low,1-1.5 kHz,0.5239785
Sparse ($\lambda=0.05$),60,high,low,1.5-2.5 kHz,0.55666524
Sparse ($\lambda=0.05$),60,high,low,2.5-4 kHz,0.54251814
Sparse ($\lambda=0.05$),60,high,low,>4 kHz,0.69621545
Sparse ($\lambda=0.05$),61,low + high,mid,<250 Hz,0.6183575
Sparse ($\lambda=0.05$),61,low + high,mid,250-500 Hz,0.5954993
Sparse ($\lambda=0.05$),61,low + high,mid,500-750 Hz,0.56338334
Sparse ($\lambda=0.05$),61,low + high,mid,750-1000 Hz,0.5331026
Sparse ($\lambda=0.05$),61,low + high,mid,1-1.5 kHz,0.6267108
Sparse ($\lambda=0.05$),61,low + high,mid,1.5-2.5 kHz,0.66016847
Sparse ($\lambda=0.05$),61,low + high,mid,2.5-4 kHz,0.5769213
Sparse ($\lambda=0.05$),61,low + high,mid,>4 kHz,0.79419917
Sparse ($\lambda=0.05$),62,low + high,low + high,<250 Hz,0.6360832
Sparse ($\lambda=0.05$),62,low + high,low + high,250-500 Hz,0.65557426
Sparse ($\lambda=0.05$),62,low + high,low + high,500-750 Hz,0.5400425
Sparse ($\lambda=0.05$),62,low + high,low + high,750-1000 Hz,0.5263181
Sparse ($\lambda=0.05$),62,low + high,low + high,1-1.5 kHz,0.7125572
Sparse ($\lambda=0.05$),62,low + high,low + high,1.5-2.5 kHz,0.6831695
Sparse ($\lambda=0.05$),62,low + high,low + high,2.5-4 kHz,0.5863139
Sparse ($\lambda=0.05$),62,low + high,low + high,>4 kHz,0.61236006
Sparse ($\lambda=0.05$),63,high,high,<250 Hz,0.5412782
Sparse ($\lambda=0.05$),63,high,high,250-500 Hz,0.55768883
Sparse ($\lambda=0.05$),63,high,high,500-750 Hz,0.82154435
Sparse ($\lambda=0.05$),63,high,high,750-1000 Hz,0.5198741
Sparse ($\lambda=0.05$),63,high,high,1-1.5 kHz,0.62151533
Sparse ($\lambda=0.05$),63,high,high,1.5-2.5 kHz,0.6502096
Sparse ($\lambda=0.05$),63,high,high,2.5-4 kHz,0.53109545
Sparse ($\lambda=0.05$),63,high,high,>4 kHz,0.5733801
Sparse ($\lambda=0.05$),64,mid,low,<250 Hz,0.72807133
Sparse ($\lambda=0.05$),64,mid,low,250-500 Hz,0.7863893
Sparse ($\lambda=0.05$),64,mid,low,500-750 Hz,0.5519673
Sparse ($\lambda=0.05$),64,mid,low,750-1000 Hz,0.57633317
Sparse ($\lambda=0.05$),64,mid,low,1-1.5 kHz,0.53526205
Sparse ($\lambda=0.05$),64,mid,low,1.5-2.5 kHz,0.5543478
Sparse ($\lambda=0.05$),64,mid,low,2.5-4 kHz,0.69162124
Sparse ($\lambda=0.05$),64,mid,low,>4 kHz,0.65983284
Sparse ($\lambda=0.05$),65,low,low,<250 Hz,0.65937996
Sparse ($\lambda=0.05$),65,low,low,250-500 Hz,0.751843
Sparse ($\lambda=0.05$),65,low,low,500-750 Hz,0.78773713
Sparse ($\lambda=0.05$),65,low,low,750-1000 Hz,0.5428238
Sparse ($\lambda=0.05$),65,low,low,1-1.5 kHz,0.559494
Sparse ($\lambda=0.05$),65,low,low,1.5-2.5 kHz,0.58724
Sparse ($\lambda=0.05$),65,low,low,2.5-4 kHz,0.6606362
Sparse ($\lambda=0.05$),65,low,low,>4 kHz,0.5761232
Sparse ($\lambda=0.05$),66,mid,mid,<250 Hz,0.6599185
Sparse ($\lambda=0.05$),66,mid,mid,250-500 Hz,0.66882104
Sparse ($\lambda=0.05$),66,mid,mid,500-750 Hz,0.5835963
Sparse ($\lambda=0.05$),66,mid,mid,750-1000 Hz,0.6708729
Sparse ($\lambda=0.05$),66,mid,mid,1-1.5 kHz,0.53357583
Sparse ($\lambda=0.05$),66,mid,mid,1.5-2.5 kHz,0.54872286
Sparse ($\lambda=0.05$),66,mid,mid,2.5-4 kHz,0.61350167
Sparse ($\lambda=0.05$),66,mid,mid,>4 kHz,0.62595594
Sparse ($\lambda=0.05$),67,low,low,<250 Hz,0.6169193
Sparse ($\lambda=0.05$),67,low,low,250-500 Hz,0.8100072
Sparse ($\lambda=0.05$),67,low,low,500-750 Hz,0.5553991
Sparse ($\lambda=0.05$),67,low,low,750-1000 Hz,0.6402092
Sparse ($\lambda=0.05$),67,low,low,1-1.5 kHz,0.56394017
Sparse ($\lambda=0.05$),67,low,low,1.5-2.5 kHz,0.54253167
Sparse ($\lambda=0.05$),67,low,low,2.5-4 kHz,0.68610877
Sparse ($\lambda=0.05$),67,low,low,>4 kHz,0.5695608
Sparse ($\lambda=0.05$),68,high,high,<250 Hz,0.5441588
Sparse ($\lambda=0.05$),68,high,high,250-500 Hz,0.55878377
Sparse ($\lambda=0.05$),68,high,high,500-750 Hz,0.58644295
Sparse ($\lambda=0.05$),68,high,high,750-1000 Hz,0.5116781
Sparse ($\lambda=0.05$),68,high,high,1-1.5 kHz,0.6644907
Sparse ($\lambda=0.05$),68,high,high,1.5-2.5 kHz,0.82589924
Sparse ($\lambda=0.05$),68,high,high,2.5-4 kHz,0.5456548
Sparse ($\lambda=0.05$),68,high,high,>4 kHz,0.6031439
Sparse ($\lambda=0.05$),69,low,low,<250 Hz,0.5687563
Sparse ($\lambda=0.05$),69,low,low,250-500 Hz,0.86882234
Sparse ($\lambda=0.05$),69,low,low,500-750 Hz,0.55857843
Sparse ($\lambda=0.05$),69,low,low,750-1000 Hz,0.5170262
Sparse ($\lambda=0.05$),69,low,low,1-1.5 kHz,0.58989805
Sparse ($\lambda=0.05$),69,low,low,1.5-2.5 kHz,0.560478
Sparse ($\lambda=0.05$),69,low,low,2.5-4 kHz,0.7119516
Sparse ($\lambda=0.05$),69,low,low,>4 kHz,0.56997883
Sparse ($\lambda=0.05$),70,low,low,<250 Hz,0.58960646
Sparse ($\lambda=0.05$),70,low,low,250-500 Hz,0.7420641
Sparse ($\lambda=0.05$),70,low,low,500-750 Hz,0.5654472
Sparse ($\lambda=0.05$),70,low,low,750-1000 Hz,0.6841013
Sparse ($\lambda=0.05$),70,low,low,1-1.5 kHz,0.5528775
Sparse ($\lambda=0.05$),70,low,low,1.5-2.5 kHz,0.5473402
Sparse ($\lambda=0.05$),70,low,low,2.5-4 kHz,0.6351447
Sparse ($\lambda=0.05$),70,low,low,>4 kHz,0.5929692
Sparse ($\lambda=0.05$),71,low + high,low + high,<250 Hz,0.6595504
Sparse ($\lambda=0.05$),71,low + high,low + high,250-500 Hz,0.5563557
Sparse ($\lambda=0.05$),71,low + high,low + high,500-750 Hz,0.56878954
Sparse ($\lambda=0.05$),71,low + high,low + high,750-1000 Hz,0.5730927
Sparse ($\lambda=0.05$),71,low + high,low + high,1-1.5 kHz,0.6981307
Sparse ($\lambda=0.05$),71,low + high,low + high,1.5-2.5 kHz,0.72485274
Sparse ($\lambda=0.05$),71,low + high,low + high,2.5-4 kHz,0.64447707
Sparse ($\lambda=0.05$),71,low + high,low + high,>4 kHz,0.8679251
Sparse ($\lambda=0.05$),72,low,low,<250 Hz,0.5653237
Sparse ($\lambda=0.05$),72,low,low,250-500 Hz,0.56374776
Sparse ($\lambda=0.05$),72,low,low,500-750 Hz,0.5676625
Sparse ($\lambda=0.05$),72,low,low,750-1000 Hz,0.49898842
Sparse ($\lambda=0.05$),72,low,low,1-1.5 kHz,0.511532
Sparse ($\lambda=0.05$),72,low,low,1.5-2.5 kHz,0.5322676
Sparse ($\lambda=0.05$),72,low,low,2.5-4 kHz,0.71023864
Sparse ($\lambda=0.05$),72,low,low,>4 kHz,0.5429274
Sparse ($\lambda=0.05$),73,high,high,<250 Hz,0.5382059
Sparse ($\lambda=0.05$),73,high,high,250-500 Hz,0.54781806
Sparse ($\lambda=0.05$),73,high,high,500-750 Hz,0.63595974
Sparse ($\lambda=0.05$),73,high,high,750-1000 Hz,0.6237145
Sparse ($\lambda=0.05$),73,high,high,1-1.5 kHz,0.59804976
Sparse ($\lambda=0.05$),73,high,high,1.5-2.5 kHz,0.77139264
Sparse ($\lambda=0.05$),73,high,high,2.5-4 kHz,0.5273165
Sparse ($\lambda=0.05$),73,high,high,>4 kHz,0.5908227
Sparse ($\lambda=0.05$),74,mid,mid,<250 Hz,0.54827
Sparse ($\lambda=0.05$),74,mid,mid,250-500 Hz,0.53185827
Sparse ($\lambda=0.05$),74,mid,mid,500-750 Hz,0.72904086
Sparse ($\lambda=0.05$),74,mid,mid,750-1000 Hz,0.688019
Sparse ($\lambda=0.05$),74,mid,mid,1-1.5 kHz,0.54514015
Sparse ($\lambda=0.05$),74,mid,mid,1.5-2.5 kHz,0.56390214
Sparse ($\lambda=0.05$),74,mid,mid,2.5-4 kHz,0.5241931
Sparse ($\lambda=0.05$),74,mid,mid,>4 kHz,0.688463
Sparse ($\lambda=0.05$),75,low,low,<250 Hz,0.6196156
Sparse ($\lambda=0.05$),75,low,low,250-500 Hz,0.72169495
Sparse ($\lambda=0.05$),75,low,low,500-750 Hz,0.83859664
Sparse ($\lambda=0.05$),75,low,low,750-1000 Hz,0.55718446
Sparse ($\lambda=0.05$),75,low,low,1-1.5 kHz,0.54563475
Sparse ($\lambda=0.05$),75,low,low,1.5-2.5 kHz,0.57126606
Sparse ($\lambda=0.05$),75,low,low,2.5-4 kHz,0.6333731
Sparse ($\lambda=0.05$),75,low,low,>4 kHz,0.61099035
Sparse ($\lambda=0.05$),76,low,low,<250 Hz,0.6172953
Sparse ($\lambda=0.05$),76,low,low,250-500 Hz,0.7242355
Sparse ($\lambda=0.05$),76,low,low,500-750 Hz,0.76528835
Sparse ($\lambda=0.05$),76,low,low,750-1000 Hz,0.603316
Sparse ($\lambda=0.05$),76,low,low,1-1.5 kHz,0.5650016
Sparse ($\lambda=0.05$),76,low,low,1.5-2.5 kHz,0.5785653
Sparse ($\lambda=0.05$),76,low,low,2.5-4 kHz,0.6308305
Sparse ($\lambda=0.05$),76,low,low,>4 kHz,0.57512283
Sparse ($\lambda=0.05$),77,high,high,<250 Hz,0.546845
Sparse ($\lambda=0.05$),77,high,high,250-500 Hz,0.563457
Sparse ($\lambda=0.05$),77,high,high,500-750 Hz,0.8251531
Sparse ($\lambda=0.05$),77,high,high,750-1000 Hz,0.5873116
Sparse ($\lambda=0.05$),77,high,high,1-1.5 kHz,0.6109912
Sparse ($\lambda=0.05$),77,high,high,1.5-2.5 kHz,0.6075824
Sparse ($\lambda=0.05$),77,high,high,2.5-4 kHz,0.5360043
Sparse ($\lambda=0.05$),77,high,high,>4 kHz,0.6906198
Sparse ($\lambda=0.05$),78,high,low + high,<250 Hz,0.5520716
Sparse ($\lambda=0.05$),78,high,low + high,250-500 Hz,0.60932887
Sparse ($\lambda=0.05$),78,high,low + high,500-750 Hz,0.5513698
Sparse ($\lambda=0.05$),78,high,low + high,750-1000 Hz,0.5037404
Sparse ($\lambda=0.05$),78,high,low + high,1-1.5 kHz,0.79649913
Sparse ($\lambda=0.05$),78,high,low + high,1.5-2.5 kHz,0.7070752
Sparse ($\lambda=0.05$),78,high,low + high,2.5-4 kHz,0.52763236
Sparse ($\lambda=0.05$),78,high,low + high,>4 kHz,0.5605894
Sparse ($\lambda=0.05$),79,low + high,low + high,<250 Hz,0.5732671
Sparse ($\lambda=0.05$),79,low + high,low + high,250-500 Hz,0.74782825
Sparse ($\lambda=0.05$),79,low + high,low + high,500-750 Hz,0.5422113
Sparse ($\lambda=0.05$),79,low + high,low + high,750-1000 Hz,0.5522015
Sparse ($\lambda=0.05$),79,low + high,low + high,1-1.5 kHz,0.67366636
Sparse ($\lambda=0.05$),79,low + high,low + high,1.5-2.5 kHz,0.6360121
Sparse ($\lambda=0.05$),79,low + high,low + high,2.5-4 kHz,0.6117212
Sparse ($\lambda=0.05$),79,low + high,low + high,>4 kHz,0.73536956
Sparse ($\lambda=0.05$),80,high,high,<250 Hz,0.54427046
Sparse ($\lambda=0.05$),80,high,high,250-500 Hz,0.5917246
Sparse ($\lambda=0.05$),80,high,high,500-750 Hz,0.68584865
Sparse ($\lambda=0.05$),80,high,high,750-1000 Hz,0.5323218
Sparse ($\lambda=0.05$),80,high,high,1-1.5 kHz,0.7352474
Sparse ($\lambda=0.05$),80,high,high,1.5-2.5 kHz,0.6410656
Sparse ($\lambda=0.05$),80,high,high,2.5-4 kHz,0.5340279
Sparse ($\lambda=0.05$),80,high,high,>4 kHz,0.614582
Sparse ($\lambda=0.05$),81,low,low,<250 Hz,0.6402267
Sparse ($\lambda=0.05$),81,low,low,250-500 Hz,0.66004205
Sparse ($\lambda=0.05$),81,low,low,500-750 Hz,0.65224606
Sparse ($\lambda=0.05$),81,low,low,750-1000 Hz,0.6911659
Sparse ($\lambda=0.05$),81,low,low,1-1.5 kHz,0.5416838
Sparse ($\lambda=0.05$),81,low,low,1.5-2.5 kHz,0.5496124
Sparse ($\lambda=0.05$),81,low,low,2.5-4 kHz,0.60452867
Sparse ($\lambda=0.05$),81,low,low,>4 kHz,0.60896534
Sparse ($\lambda=0.05$),82,mid,low,<250 Hz,0.73272353
Sparse ($\lambda=0.05$),82,mid,low,250-500 Hz,0.79393643
Sparse ($\lambda=0.05$),82,mid,low,500-750 Hz,0.54894316
Sparse ($\lambda=0.05$),82,mid,low,750-1000 Hz,0.5449427
Sparse ($\lambda=0.05$),82,mid,low,1-1.5 kHz,0.5373297
Sparse ($\lambda=0.05$),82,mid,low,1.5-2.5 kHz,0.5429503
Sparse ($\lambda=0.05$),82,mid,low,2.5-4 kHz,0.7122611
Sparse ($\lambda=0.05$),82,mid,low,>4 kHz,0.62517184
Sparse ($\lambda=0.05$),83,low,low,<250 Hz,0.633159
Sparse ($\lambda=0.05$),83,low,low,250-500 Hz,0.7167384
Sparse ($\lambda=0.05$),83,low,low,500-750 Hz,0.7477877
Sparse ($\lambda=0.05$),83,low,low,750-1000 Hz,0.55033463
Sparse ($\lambda=0.05$),83,low,low,1-1.5 kHz,0.5578437
Sparse ($\lambda=0.05$),83,low,low,1.5-2.5 kHz,0.58687073
Sparse ($\lambda=0.05$),83,low,low,2.5-4 kHz,0.6322832
Sparse ($\lambda=0.05$),83,low,low,>4 kHz,0.570819
Sparse ($\lambda=0.05$),84,low,low,<250 Hz,0.530574
Sparse ($\lambda=0.05$),84,low,low,250-500 Hz,0.5627852
Sparse ($\lambda=0.05$),84,low,low,500-750 Hz,0.8449683
Sparse ($\lambda=0.05$),84,low,low,750-1000 Hz,0.58864146
Sparse ($\lambda=0.05$),84,low,low,1-1.5 kHz,0.5202464
Sparse ($\lambda=0.05$),84,low,low,1.5-2.5 kHz,0.54955673
Sparse ($\lambda=0.05$),84,low,low,2.5-4 kHz,0.5543905
Sparse ($\lambda=0.05$),84,low,low,>4 kHz,0.6848904
Sparse ($\lambda=0.05$),85,low,high,<250 Hz,0.53560036
Sparse ($\lambda=0.05$),85,low,high,250-500 Hz,0.5684855
Sparse ($\lambda=0.05$),85,low,high,500-750 Hz,0.89401585
Sparse ($\lambda=0.05$),85,low,high,750-1000 Hz,0.57680035
Sparse ($\lambda=0.05$),85,low,high,1-1.5 kHz,0.54115057
Sparse ($\lambda=0.05$),85,low,high,1.5-2.5 kHz,0.65860254
Sparse ($\lambda=0.05$),85,low,high,2.5-4 kHz,0.54212964
Sparse ($\lambda=0.05$),85,low,high,>4 kHz,0.6448845
Sparse ($\lambda=0.05$),86,high,high,<250 Hz,0.5534399
Sparse ($\lambda=0.05$),86,high,high,250-500 Hz,0.55511814
Sparse ($\lambda=0.05$),86,high,high,500-750 Hz,0.7273944
Sparse ($\lambda=0.05$),86,high,high,750-1000 Hz,0.57106024
Sparse ($\lambda=0.05$),86,high,high,1-1.5 kHz,0.6475669
Sparse ($\lambda=0.05$),86,high,high,1.5-2.5 kHz,0.6339742
Sparse ($\lambda=0.05$),86,high,high,2.5-4 kHz,0.5274009
Sparse ($\lambda=0.05$),86,high,high,>4 kHz,0.6915259
Sparse ($\lambda=0.05$),87,low + high,low + high,<250 Hz,0.5484453
Sparse ($\lambda=0.05$),87,low + high,low + high,250-500 Hz,0.57261705
Sparse ($\lambda=0.05$),87,low + high,low + high,500-750 Hz,0.56329703
Sparse ($\lambda=0.05$),87,low + high,low + high,750-1000 Hz,0.50855976
Sparse ($\lambda=0.05$),87,low + high,low + high,1-1.5 kHz,0.70895946
Sparse ($\lambda=0.05$),87,low + high,low + high,1.5-2.5 kHz,0.78394556
Sparse ($\lambda=0.05$),87,low + high,low + high,2.5-4 kHz,0.5359621
Sparse ($\lambda=0.05$),87,low + high,low + high,>4 kHz,0.60505086
Sparse ($\lambda=0.05$),88,high,mid,<250 Hz,0.54681015
Sparse ($\lambda=0.05$),88,high,mid,250-500 Hz,0.555881
Sparse ($\lambda=0.05$),88,high,mid,500-750 Hz,0.8059746
Sparse ($\lambda=0.05$),88,high,mid,750-1000 Hz,0.6012184
Sparse ($\lambda=0.05$),88,high,mid,1-1.5 kHz,0.52311295
Sparse ($\lambda=0.05$),88,high,mid,1.5-2.5 kHz,0.56989866
Sparse ($\lambda=0.05$),88,high,mid,2.5-4 kHz,0.5452783
Sparse ($\lambda=0.05$),88,high,mid,>4 kHz,0.7654392
Sparse ($\lambda=0.05$),89,high,high,<250 Hz,0.54886436
Sparse ($\lambda=0.05$),89,high,high,250-500 Hz,0.550517
Sparse ($\lambda=0.05$),89,high,high,500-750 Hz,0.78988403
Sparse ($\lambda=0.05$),89,high,high,750-1000 Hz,0.5624356
Sparse ($\lambda=0.05$),89,high,high,1-1.5 kHz,0.6295465
Sparse ($\lambda=0.05$),89,high,high,1.5-2.5 kHz,0.6633601
Sparse ($\lambda=0.05$),89,high,high,2.5-4 kHz,0.5577213
Sparse ($\lambda=0.05$),89,high,high,>4 kHz,0.7941031
Sparse ($\lambda=0.05$),90,high,high,<250 Hz,0.5696706
Sparse ($\lambda=0.05$),90,high,high,250-500 Hz,0.53480285
Sparse ($\lambda=0.05$),90,high,high,500-750 Hz,0.7334704
Sparse ($\lambda=0.05$),90,high,high,750-1000 Hz,0.6119998
Sparse ($\lambda=0.05$),90,high,high,1-1.5 kHz,0.6783042
Sparse ($\lambda=0.05$),90,high,high,1.5-2.5 kHz,0.6629152
Sparse ($\lambda=0.05$),90,high,high,2.5-4 kHz,0.5301139
Sparse ($\lambda=0.05$),90,high,high,>4 kHz,0.7556073
Sparse ($\lambda=0.05$),91,mid,low + high,<250 Hz,0.59212476
Sparse ($\lambda=0.05$),91,mid,low + high,250-500 Hz,0.5486315
Sparse ($\lambda=0.05$),91,mid,low + high,500-750 Hz,0.54280156
Sparse ($\lambda=0.05$),91,mid,low + high,750-1000 Hz,0.5740841
Sparse ($\lambda=0.05$),91,mid,low + high,1-1.5 kHz,0.7315733
Sparse ($\lambda=0.05$),91,mid,low + high,1.5-2.5 kHz,0.7261103
Sparse ($\lambda=0.05$),91,mid,low + high,2.5-4 kHz,0.5396698
Sparse ($\lambda=0.05$),91,mid,low + high,>4 kHz,0.74637586
Sparse ($\lambda=0.05$),92,low + high,low + high,<250 Hz,0.6357632
Sparse ($\lambda=0.05$),92,low + high,low + high,250-500 Hz,0.88897604
Sparse ($\lambda=0.05$),92,low + high,low + high,500-750 Hz,0.54334253
Sparse ($\lambda=0.05$),92,low + high,low + high,750-1000 Hz,0.53444636
Sparse ($\lambda=0.05$),92,low + high,low + high,1-1.5 kHz,0.6034098
Sparse ($\lambda=0.05$),92,low + high,low + high,1.5-2.5 kHz,0.54987967
Sparse ($\lambda=0.05$),92,low + high,low + high,2.5-4 kHz,0.75787127
Sparse ($\lambda=0.05$),92,low + high,low + high,>4 kHz,0.5954536
Sparse ($\lambda=0.05$),93,low + high,low,<250 Hz,0.71819687
Sparse ($\lambda=0.05$),93,low + high,low,250-500 Hz,0.8632692
Sparse ($\lambda=0.05$),93,low + high,low,500-750 Hz,0.54286724
Sparse ($\lambda=0.05$),93,low + high,low,750-1000 Hz,0.5510688
Sparse ($\lambda=0.05$),93,low + high,low,1-1.5 kHz,0.5791074
Sparse ($\lambda=0.05$),93,low + high,low,1.5-2.5 kHz,0.5447654
Sparse ($\lambda=0.05$),93,low + high,low,2.5-4 kHz,0.7606911
Sparse ($\lambda=0.05$),93,low + high,low,>4 kHz,0.5949058
Sparse ($\lambda=0.05$),94,low,low,<250 Hz,0.55041784
Sparse ($\lambda=0.05$),94,low,low,250-500 Hz,0.7378715
Sparse ($\lambda=0.05$),94,low,low,500-750 Hz,0.58380854
Sparse ($\lambda=0.05$),94,low,low,750-1000 Hz,0.66720444
Sparse ($\lambda=0.05$),94,low,low,1-1.5 kHz,0.5580837
Sparse ($\lambda=0.05$),94,low,low,1.5-2.5 kHz,0.54639846
Sparse ($\lambda=0.05$),94,low,low,2.5-4 kHz,0.6013032
Sparse ($\lambda=0.05$),94,low,low,>4 kHz,0.5582382
Sparse ($\lambda=0.05$),95,mid,mid,<250 Hz,0.6226364
Sparse ($\lambda=0.05$),95,mid,mid,250-500 Hz,0.5420205
Sparse ($\lambda=0.05$),95,mid,mid,500-750 Hz,0.61921334
Sparse ($\lambda=0.05$),95,mid,mid,750-1000 Hz,0.6393648
Sparse ($\lambda=0.05$),95,mid,mid,1-1.5 kHz,0.5353207
